conc,LasyWMiescie,JakieobszarylesnelubterenyzielonewybieraPanPaninajczesciej,JakaformerekreacjiwlesielubinaterenachzielonychwybieraPanPanin,CzegoprzedewszystkimoczekujePanPaniodrekreacjiwlesielubiterenach,JakokreslilbyokreslilabyPanPaniwlasneemocjeodczuwanewzwiaz,Czywporównaniuzczasemsprzedpandemiiwtrakciepandemiizwiekszyla,pandemia_zwiekszenie_rekreacji,Czyuprawianierekreacjiwlesielubiterenachzielonychmawplywnaobni,Sex,Age,PlaceOfLive,Miejscezamieszkaniawojewództwo,edu,status,kids,disability,job,active_coping,planning,positive_reframing,acceptance,humor,religion,emotional_support,instrumental_support,attention,denial,venting,substance_use,disengagement,self_blame,SkalaPodwyzszaniaNastroju,SkalaObnizaniaNastroju,active_coping,helplesness,support_seeking,avoidance,acceptance,humor,religion,Frequency_of_activity,season,place
4.419394082,1,lasy w miescie,"spacer, jazda rowerem, narty biegowe","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej nie,2,4,1,65,city_above_500000,lódzkie,5,married,0,No,1,4,4,4,4,4,0,3,1,5,2,2,0,3,4,2.933333333,2.4,4,2.333333333,2,3,4,4,0,weekends,2,1
4.42267409,0,inne (jakie?):,nordic-walking,"mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca zbioru owoców lesnych i grzybów, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,raczej nie,2,3,1,43,village,zachodniopomorskie,5,married,2,No,3,3,3,4,4,4,0,3,4,4,3,4,2,3,2,3.466666667,3.266666667,3.333333333,2.333333333,3.5,3.666666667,4,4,0,weekends,1,0
4.430938595,0,"obszary zielone w miescie typu parki, skwery (zielence), ogród botaniczny, palmiarnia","spacer, inne (jakie?):","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,raczej nie,2,2,1,31,city_above_500000,wielkopolskie,5,single,0,No,7,4,4,3,5,3,0,4,6,4,0,4,2,2,5,4.266666667,2.533333333,3.666666667,3,5,2.666666667,5,3,0,few_times_in_month_or_less,2,1
4.450093606,1,"lasy w miescie, lasy poza miastem, laki","spacer, jazda rowerem","miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej tak,4,4,1,41,city_500000,lubuskie,5,married,1,No,7,6,6,4,4,0,4,5,6,2,0,2,0,0,2,3.933333333,1.933333333,5.333333333,0.666666667,5.5,1.333333333,4,0,4,monday-friday,1,1
4.451532732,0,"lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence), ogródki dzialkowe","spacer, jazda rowerem, zbieranie grzybów","miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej tak,4,5,1,21,city_20000,wielkopolskie,3,single,0,No,2,4,5,4,4,3,2,5,6,5,0,5,1,2,4,4.733333333,3.066666667,4.333333333,2.333333333,5.5,3.333333333,4,3,2,monday-friday,2,1
4.480205489,0,"obszary zielone w miescie typu parki, skwery (zielence)",spacer,"miejsca na podziwianie piekna przyrody, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia",,raczej tak,4,3,1,22,city_20000,zachodniopomorskie,3,single,0,No,6,4,4,4,4,0,2,5,4,1,2,4,0,2,4,3.933333333,3.133333333,4,2,4.5,2.333333333,4,0,2,few_times_in_month_or_less,2,1
4.482926663,1,"lasy w miescie, ogródki dzialkowe","spacer, jazda rowerem, nordic-walking","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca zbioru owoców lesnych i grzybów, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,raczej tak,4,5,1,57,city_100000,podkarpackie,2,divorced,3,No,4,4,5,5,2,2,1,4,5,5,2,3,0,1,0,3.933333333,1.266666667,4.666666667,0.333333333,4.5,3.333333333,2,2,1,everyday,2,1
4.497773758,0,lasy poza miastem,"spacer, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,raczej tak,4,4,1,24,city_20000,dolnoslaskie,3,single,0,No,7,4,4,2,3,3,0,4,4,4,4,4,3,4,4,3.533333333,4.266666667,3.333333333,3.666666667,4,4,3,3,0,monday-friday,2,0
4.533346695,1,"lasy w miescie, lasy poza miastem",jazda rowerem,"mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,raczej tak,4,4,1,29,city_above_500000,wielkopolskie,5,married,0,No,1,5,4,4,4,4,4,6,6,4,1,5,2,1,2,4.266666667,2.466666667,4.333333333,1.666666667,6,3.333333333,4,4,4,weekends,2,1
4.537048324,0,"obszary zielone w miescie typu parki, skwery (zielence)","spacer, fotografowanie przyrody, obserwowanie ptaków","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca dajacego mozliwosc oddychania czystym powietrzem",,raczej tak,4,5,1,41,city_above_500000,mazowieckie,5,married,1,No,3,4,4,1,5,2,4,3,2,4,1,1,2,1,4,4.6,3.533333333,3,2.333333333,2.5,2,5,2,4,few_times_in_month_or_less,2,1
4.54075535,0,"lasy poza miastem, laki","spacer, jazda rowerem, narty biegowe","miejsca na podziwianie piekna przyrody, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia",,nie zmienila sie,3,5,1,45,village,malopolskie,5,married,3,No,3,6,6,6,6,2,6,5,4,4,2,3,0,1,3,4.066666667,2.4,6,1.333333333,4.5,3,6,2,6,everyday,2,0
4.555784022,0,lasy poza miastem,"spacer, fotografowanie przyrody, zbieranie grzybów","miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,zdecydowanie tak,5,5,1,48,city_100000,pomorskie,5,married,2,No,1,6,6,4,6,2,2,5,4,2,0,2,0,1,0,4,1.666666667,5.333333333,0.333333333,4.5,1.333333333,6,2,2,few_times_in_month_or_less,4,0
4.570107522,0,lasy poza miastem,"spacer, zbieranie grzybów","miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,raczej nie,2,3,1,52,city_500000,pomorskie,5,married,2,No,1,5,6,2,4,1,0,3,4,3,2,3,4,3,4,3,2.8,4.333333333,3.666666667,3.5,2.666666667,4,1,0,few_times_in_month_or_less,2,0
4.57048295,1,lasy w miescie,"spacer, jazda rowerem, narty biegowe","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,raczej tak,4,5,1,42,city_500000,slaskie,5,married,1,No,1,4,6,2,6,1,0,4,4,2,3,2,2,1,1,3.333333333,3,4,1.333333333,4,2.333333333,6,1,0,everyday,2,1
4.57761877,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence), ogródki dzialkowe","spacer, jazda rowerem, fotografowanie przyrody","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,zdecydowanie tak,5,5,1,22,village,mazowieckie,3,single,0,No,2,4,4,4,4,2,5,4,4,4,4,6,0,2,3,3.866666667,3.133333333,4,1.666666667,4,4.666666667,4,2,5,monday-friday,3,1
4.612977162,1,"lasy w miescie, lasy poza miastem","spacer, fotografowanie przyrody, obserwowanie ptaków","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca wyciszenia i odosobnienia",,nie zmienila sie,3,4,1,23,city_20000,slaskie,5,married,0,No,7,5,4,5,2,0,0,6,4,4,1,3,0,0,4,4.333333333,1.933333333,4.666666667,1.333333333,5,2.666666667,2,0,0,monday-friday,2,1
4.616940942,0,inne (jakie?):,inne (jakie?):,miejsca dajacego mozliwosc oddychania czystym powietrzem,,nie zmienila sie,3,3,1,57,city_100000,mazowieckie,3,divorced,2,No,1,5,6,3,3,2,0,5,5,3,3,2,4,2,3,3.2,2.466666667,4.666666667,3,5,2.666666667,3,2,0,everyday,2,0
4.634358705,1,"lasy w miescie, lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence), inne (jakie?):","spacer, bieganie (jogging), nordic-walking, zbieranie grzybów, inne (jakie?):","miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi, inne (jakie?):",,raczej nie,2,3,1,24,city_above_500000,wielkopolskie,5,single,0,No,7,4,5,3,6,3,0,2,2,5,0,3,3,2,3,3.4,4.2,4,2.666666667,2,2.666666667,6,3,0,everyday,4,1
4.637802869,0,lasy poza miastem,spacer,"miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,zdecydowanie nie,1,5,1,44,city_above_500000,wielkopolskie,5,married,1,No,1,4,4,3,6,1,2,4,4,2,0,2,0,0,0,3.733333333,1.466666667,3.666666667,0,4,1.333333333,6,1,2,weekends,1,0
4.640155606,0,lasy poza miastem,"spacer, jazda rowerem, fotografowanie przyrody","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,raczej nie,2,4,1,33,village,mazowieckie,5,married,0,No,1,3,1,3,1,0,1,2,3,2,1,3,2,4,4,3.466666667,3.666666667,2.333333333,3.333333333,2.5,2,1,0,1,weekends,3,0
4.644787918,0,lasy poza miastem,"spacer, jazda rowerem, fotografowanie przyrody","miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca ucieczki od problemów osobistych",,zdecydowanie tak,5,4,1,20,city_20000,pomorskie,3,single,0,No,6,3,2,0,4,2,0,1,0,3,2,2,1,3,5,2.4,4.533333333,1.666666667,3,0.5,2.333333333,4,2,0,monday-friday,3,0
4.662199718,0,"lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)","spacer, fotografowanie przyrody, obserwowanie ptaków","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,raczej nie,2,4,1,48,city_20000,wielkopolskie,5,divorced,2,No,1,3,4,5,5,4,4,4,3,5,0,2,0,0,0,3,1.6,4,0,3.5,2.333333333,5,4,4,few_times_in_month_or_less,1,1
4.667880522,1,"lasy w miescie, lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence)","spacer, bieganie (jogging), zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,zdecydowanie tak,5,4,1,32,city_above_500000,wielkopolskie,5,single,0,No,1,2,2,2,4,4,1,3,4,4,4,4,2,3,5,3.466666667,3.933333333,2,3.333333333,3.5,4,4,4,1,monday-friday,1,1
4.677085639,0,lasy poza miastem,"spacer, bieganie (jogging), zbieranie grzybów","miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej nie,2,2,1,30,village,malopolskie,5,single,0,No,1,4,4,4,4,2,0,2,0,4,0,3,0,1,2,3.133333333,2.266666667,4,1,1,2.333333333,4,2,0,everyday,2,0
4.692005437,1,"lasy w miescie, lasy poza miastem, ogród botaniczny, palmiarnia, ogródki dzialkowe","spacer, fotografowanie przyrody, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów",,raczej nie,2,4,1,38,city_above_500000,wielkopolskie,5,married,0,No,2,6,4,1,2,0,0,4,4,4,2,3,2,1,4,3.6,2.8,3.666666667,2.333333333,4,3,2,0,0,weekends,1,1
4.692741256,0,lasy poza miastem,jazda rowerem,"miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca wyciszenia i odosobnienia",,raczej nie,2,5,1,68,city_500000,zachodniopomorskie,5,married,1,No,4,6,5,5,4,2,6,4,1,6,2,3,0,1,2,4,1.933333333,5.333333333,1,2.5,3.666666667,4,2,6,monday-friday,2,0
4.699408085,0,"lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence), ogródki dzialkowe","spacer, bieganie (jogging), jazda rowerem","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej tak,4,4,1,22,city_above_500000,wielkopolskie,3,single,0,No,7,5,5,4,3,2,0,6,6,1,0,3,2,0,4,3.6,3.866666667,4.666666667,2,6,1.333333333,3,2,0,weekends,2,1
4.708481942,0,"lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence)","spacer, jazda rowerem, zbieranie grzybów","miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej nie,2,5,1,41,city_20000,zachodniopomorskie,5,single,0,No,1,5,5,5,6,5,1,4,3,4,0,3,0,0,0,4.6,1.933333333,5,0,3.5,2.333333333,6,5,1,everyday,2,1
4.747928906,0,lasy poza miastem,"spacer, nordic-walking, fotografowanie przyrody","miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej nie,2,4,1,48,village,lódzkie,5,married,2,Yes,1,4,3,1,2,0,4,4,4,4,0,2,0,3,2,4.133333333,1.933333333,2.666666667,1.666666667,4,2,2,0,4,weekends,2,0
4.754119522,1,lasy w miescie,"spacer, jazda rowerem, zbieranie grzybów","miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia",,raczej tak,4,5,1,47,city_500000,zachodniopomorskie,5,married,2,No,1,6,6,6,2,2,4,6,4,3,2,1,2,2,2,3.666666667,1.8,6,2,5,2,2,2,4,monday-friday,2,1
4.770414081,0,lasy poza miastem,"spacer, fotografowanie przyrody, obserwowanie ptaków",miejsca wyciszenia i odosobnienia,,raczej nie,2,3,1,NA,village,lódzkie,5,married,NA,Yes,5,4,4,3,3,0,4,2,0,3,1,3,0,1,4,3.4,2.733333333,3.666666667,1.666666667,1,2.333333333,3,0,4,everyday,1,0
4.794462991,0,"lasy poza miastem, laki","spacer, bieganie (jogging), jazda rowerem","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca wyciszenia i odosobnienia",,raczej tak,4,4,1,32,village,malopolskie,5,married,0,No,1,5,5,3,4,2,1,4,4,5,0,3,4,0,5,3.666666667,2.866666667,4.333333333,3,4,2.666666667,4,2,1,everyday,1,0
4.810815656,1,"lasy w miescie, lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence)","spacer, jazda rowerem","miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,raczej nie,2,3,1,31,city_above_500000,wielkopolskie,5,married,1,No,1,4,4,0,3,2,0,5,5,3,1,2,2,3,4,2.866666667,3.533333333,2.666666667,3,5,2,3,2,0,few_times_in_month_or_less,2,1
4.812235144,1,"lasy w miescie, obszary zielone w miescie typu parki, skwery (zielence), ogródki dzialkowe","spacer, jazda rowerem, fotografowanie przyrody","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,raczej nie,2,5,1,33,city_above_500000,mazowieckie,5,single,0,No,1,6,6,4,6,2,0,6,6,3,2,4,0,1,0,4.666666667,1.733333333,5.333333333,0.333333333,6,3,6,2,0,everyday,1,1
4.831204188,0,lasy poza miastem,spacer,"miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,zdecydowanie tak,5,5,1,46,city_20000,pomorskie,5,married,2,No,1,5,6,5,5,2,0,5,4,1,0,5,0,0,0,3.333333333,1.6,5.333333333,0,4.5,2,5,2,0,monday-friday,4,0
4.857526138,0,"lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence), ogród botaniczny, palmiarnia","spacer, bieganie (jogging), obserwowanie ptaków","bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,raczej nie,2,5,1,20,village,kujawsko-pomorskie,4,single,0,No,2,4,5,4,5,2,3,2,2,2,1,4,4,1,3,3.666666667,2.8,4.333333333,2.666666667,2,2.333333333,5,2,3,monday-friday,2,1
4.866372539,1,"lasy w miescie, lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence), ogródki dzialkowe","spacer, jazda rowerem, fotografowanie przyrody, obserwowanie ptaków, zbieranie grzybów","miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,nie zmienila sie,3,NA,1,33,city_above_500000,slaskie,5,married,0,No,1,2,4,2,4,1,4,2,2,4,1,1,0,4,5,3.2,3.666666667,2.666666667,3,2,2,4,1,4,everyday,2,1
4.879612069,0,"lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence)","spacer, jazda konna po wyznaczonych trasach, obserwowanie ptaków","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia",,nie zmienila sie,3,5,1,21,city_20000,wielkopolskie,3,single,0,No,2,2,4,3,5,4,2,2,2,4,0,2,4,3,5,2.866666667,4.666666667,3,4,2,2,5,4,2,few_times_in_month_or_less,1,1
4.891410815,1,"lasy w miescie, lasy poza miastem, laki, obszary zielone w miescie typu parki, skwery (zielence)","spacer, jazda rowerem, obserwowanie ptaków","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,raczej nie,2,2,1,38,city_above_500000,lódzkie,5,divorced,2,No,6,2,4,4,4,3,1,4,4,1,0,4,2,1,0,3.733333333,2.8,3.333333333,1,4,1.666666667,4,3,1,few_times_in_month_or_less,2,1
4.895149143,1,"lasy w miescie, lasy poza miastem, laki","spacer, fotografowanie przyrody, obserwowanie ptaków","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia",,raczej tak,4,5,1,21,city_500000,podlaskie,3,single,0,No,7,4,4,3,6,2,1,3,5,4,2,4,0,1,6,4,4,3.666666667,2.333333333,4,3.333333333,6,2,1,monday-friday,1,1
4.901206024,0,lasy poza miastem,"spacer, nordic-walking, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca zbioru owoców lesnych i grzybów, miejsca wyciszenia i odosobnienia",,nie zmienila sie,3,5,1,53,village,wielkopolskie,5,single,0,No,1,6,6,6,4,2,6,5,5,2,1,1,0,0,1,3.466666667,1.666666667,6,0.333333333,5,1.333333333,4,2,6,monday-friday,1,0
4.91131568,0,lasy poza miastem,spacer,"mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem",,raczej tak,4,3,1,44,city_100000,mazowieckie,5,divorced,1,No,3,6,6,3,4,2,0,5,6,4,2,3,4,0,4,4.533333333,2.466666667,5,2.666666667,5.5,3,4,2,0,few_times_in_month_or_less,4,0
4.925670193,0,"obszary zielone w miescie typu parki, skwery (zielence)","spacer, inne (jakie?):","mozliwosci swobodnych spotkan z ludzmi bez koniecznosci zakladania maseczki, miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem",,nie zmienila sie,3,3,1,30,city_500000,lubelskie,5,single,0,No,6,4,3,2,2,1,4,3,0,4,2,2,0,4,3,2.866666667,3.6,3,2.333333333,1.5,2.666666667,2,1,4,monday-friday,3,1
4.92894359,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)","spacer, bieganie (jogging)","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,zdecydowanie tak,5,5,1,29,city_above_500000,mazowieckie,5,married,0,No,1,2,3,0,3,1,0,3,2,4,1,5,4,3,6,3.8,3,1.666666667,4.333333333,2.5,3.333333333,3,1,0,monday-friday,2,1
4.93766204,1,lasy w miescie,"spacer, fotografowanie przyrody, obserwowanie ptaków","miejsca na podziwianie piekna przyrody, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,zdecydowanie nie,1,5,1,20,village,wielkopolskie,3,single,0,No,7,2,2,2,3,2,3,2,1,2,4,3,0,3,2,3.6,4,2,1.666666667,1.5,3,3,2,3,monday-friday,1,1
4.953347945,0,"lasy poza miastem, laki","spacer, jazda rowerem, fotografowanie przyrody, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów",,zdecydowanie tak,5,5,1,20,village,wielkopolskie,3,single,0,No,7,2,3,4,5,4,1,3,4,4,0,3,2,3,1,3.2,2.733333333,3,2,3.5,2.333333333,5,4,1,everyday,3,0
4.966870463,1,"lasy w miescie, lasy poza miastem, obszary zielone w miescie typu parki, skwery (zielence)","spacer, nordic-walking","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia",,raczej tak,4,5,1,46,city_above_500000,wielkopolskie,5,divorced,1,No,1,6,6,1,6,0,1,4,3,3,0,3,0,1,2,3.933333333,1.933333333,4.333333333,1,3.5,2,6,0,1,monday-friday,1,1
4.975456567,0,"lasy poza miastem, laki, inne (jakie?):","spacer, fotografowanie przyrody, obserwowanie ptaków, zbieranie grzybów","miejsca na podziwianie piekna przyrody, miejsca obserwacji zachowan dzikich zwierzat i ptaków, miejsca zbioru owoców lesnych i grzybów, miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,nie zmienila sie,3,3,1,45,city_500000,zachodniopomorskie,4,married,1,No,1,5,6,4,3,3,0,4,1,3,0,3,3,0,0,2.866666667,1.333333333,5,1,2.5,2,3,3,0,few_times_in_month_or_less,1,0
4.998265395,0,"obszary zielone w miescie typu parki, skwery (zielence)",spacer,"miejsca dajacego mozliwosc oddychania czystym powietrzem, miejsca wyciszenia i odosobnienia, miejsca wypoczynku i rekreacji np. na weekendowy pobyt z rodzina i przyjaciólmi",,nie zmienila sie,3,2,1,32,city_above_500000,wielkopolskie,5,married,3,No,1,4,4,2,3,0,1,4,4,3,5,3,0,1,3,3.533333333,3.133333333,3.333333333,1.333333333,4,3.666666667,3,0,1,monday-friday,2,1
5.015735946,0,"lasy poza miastem, ogródki dzialkowe","spacer, jazda rowerem, fotografowanie przyrody","miejsca na podziwianie piekna przyrody, miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze",,zdecydowanie tak,5,5,1,47,city_500000,zachodniopomorskie,5,married,0,No,3,6,6,3,2,1,0,4,1,5,2,3,0,0,2,3.266666667,2.133333333,5,0.666666667,2.5,3.333333333,2,1,0,weekends,2,0
5.044838146,0,lasy poza miastem,"spacer, jazda rowerem, fotografowanie przyrody","miejsca dajacego mozliwosc oddychania czystym powietrzem, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia",,raczej nie,2,4,1,34,city_500000,zachodniopomorskie,5,married,0,No,3,4,4,4,4,0,6,5,6,4,0,4,0,1,5,3.6,3.6,4,2,5.5,2.666666667,4,0,6,weekends,2,0
5.061330414,0,lasy poza miastem,"spacer, bieganie (jogging), jazda rowerem, zbieranie grzybów","miejsca obserwacji zachowan dzikich zwierzat i ptaków, bezpiecznego miejsca do uprawiania sportu, np. nordic walking, bieganie, jazda na ro, jazda konnawerze, miejsca wyciszenia i odosobnienia, miejsca ucieczki od problemów osobistych",,raczej tak,4,5,1,20,village,wielkopolskie,3,single,0,No,1,3,4,6,6,2,2,3,2,4,0,3,2,2,5,3.8,3.066666667,4.333333333,3,2.5,2.333333333,6,2,2,few_times_in_month_or_less,2,0
